burst_id,burst_ts_anchor,minute_offset,cum_pct_abs,cum_pct_signed,is_real_bar,in_stat_window
1,2026-02-02T18:45:00+00:00,0,0.0,0.0,True,True
1,2026-02-02T18:45:00+00:00,1,0.0615,-0.0615,False,True
1,2026-02-02T18:45:00+00:00,2,0.123,-0.123,False,True
1,2026-02-02T18:45:00+00:00,3,0.1845,-0.1845,False,True
1,2026-02-02T18:45:00+00:00,4,0.246,-0.246,False,True
1,2026-02-02T18:45:00+00:00,5,0.3075,-0.3075,True,True
1,2026-02-02T18:45:00+00:00,6,0.2754,-0.2754,False,True
1,2026-02-02T18:45:00+00:00,7,0.2434,-0.2434,False,True
1,2026-02-02T18:45:00+00:00,8,0.2113,-0.2113,False,True
1,2026-02-02T18:45:00+00:00,9,0.1792,-0.1792,False,True
1,2026-02-02T18:45:00+00:00,10,0.1471,-0.1471,True,True
1,2026-02-02T18:45:00+00:00,11,0.1626,-0.1626,False,True
1,2026-02-02T18:45:00+00:00,12,0.1781,-0.1781,False,True
1,2026-02-02T18:45:00+00:00,13,0.1936,-0.1936,False,True
1,2026-02-02T18:45:00+00:00,14,0.2091,-0.2091,False,True
1,2026-02-02T18:45:00+00:00,15,0.2246,-0.2246,True,True
1,2026-02-02T18:45:00+00:00,16,0.2385,-0.2385,False,True
1,2026-02-02T18:45:00+00:00,17,0.2524,-0.2524,False,True
1,2026-02-02T18:45:00+00:00,18,0.2663,-0.2663,False,True
1,2026-02-02T18:45:00+00:00,19,0.2803,-0.2803,False,True
1,2026-02-02T18:45:00+00:00,20,0.2942,-0.2942,True,True
1,2026-02-02T18:45:00+00:00,21,0.2754,-0.2754,False,True
1,2026-02-02T18:45:00+00:00,22,0.2567,-0.2567,False,True
1,2026-02-02T18:45:00+00:00,23,0.238,-0.238,False,True
1,2026-02-02T18:45:00+00:00,24,0.2193,-0.2193,False,True
1,2026-02-02T18:45:00+00:00,25,0.2006,-0.2006,True,True
1,2026-02-02T18:45:00+00:00,26,0.1738,-0.1738,False,True
1,2026-02-02T18:45:00+00:00,27,0.1471,-0.1471,False,True
1,2026-02-02T18:45:00+00:00,28,0.1203,-0.1203,False,True
1,2026-02-02T18:45:00+00:00,29,0.0936,-0.0936,False,True
1,2026-02-02T18:45:00+00:00,30,0.0669,-0.0669,True,True
1,2026-02-02T18:45:00+00:00,31,0.107,-0.0,False,False
1,2026-02-02T18:45:00+00:00,32,0.1471,0.0668,False,False
1,2026-02-02T18:45:00+00:00,33,0.1872,0.1337,False,False
1,2026-02-02T18:45:00+00:00,34,0.2273,0.2006,False,False
1,2026-02-02T18:45:00+00:00,35,0.2674,0.2674,True,False
1,2026-02-02T18:45:00+00:00,36,0.3316,0.3316,False,False
1,2026-02-02T18:45:00+00:00,37,0.3958,0.3958,False,False
1,2026-02-02T18:45:00+00:00,38,0.46,0.46,False,False
1,2026-02-02T18:45:00+00:00,39,0.5241,0.5241,False,False
1,2026-02-02T18:45:00+00:00,40,0.5883,0.5883,True,False
1,2026-02-02T18:45:00+00:00,41,0.5429,0.5429,False,False
1,2026-02-02T18:45:00+00:00,42,0.4974,0.4974,False,False
1,2026-02-02T18:45:00+00:00,43,0.4519,0.4519,False,False
1,2026-02-02T18:45:00+00:00,44,0.4065,0.4065,False,False
1,2026-02-02T18:45:00+00:00,45,0.361,0.361,True,False
1,2026-02-02T18:45:00+00:00,46,0.3369,0.3369,False,False
1,2026-02-02T18:45:00+00:00,47,0.3129,0.3129,False,False
1,2026-02-02T18:45:00+00:00,48,0.2888,0.2888,False,False
1,2026-02-02T18:45:00+00:00,49,0.2647,0.2647,False,False
1,2026-02-02T18:45:00+00:00,50,0.2407,0.2407,True,False
1,2026-02-02T18:45:00+00:00,51,0.2353,0.2353,False,False
1,2026-02-02T18:45:00+00:00,52,0.23,0.23,False,False
1,2026-02-02T18:45:00+00:00,53,0.2246,0.2246,False,False
1,2026-02-02T18:45:00+00:00,54,0.2193,0.2193,False,False
1,2026-02-02T18:45:00+00:00,55,0.2139,0.2139,True,False
1,2026-02-02T18:45:00+00:00,56,0.2166,0.2166,False,False
1,2026-02-02T18:45:00+00:00,57,0.2193,0.2193,False,False
1,2026-02-02T18:45:00+00:00,58,0.222,0.222,False,False
1,2026-02-02T18:45:00+00:00,59,0.2246,0.2246,False,False
1,2026-02-02T18:45:00+00:00,60,0.2273,0.2273,True,False
1,2026-02-02T18:45:00+00:00,61,0.2407,0.2407,False,False
1,2026-02-02T18:45:00+00:00,62,0.254,0.254,False,False
1,2026-02-02T18:45:00+00:00,63,0.2674,0.2674,False,False
1,2026-02-02T18:45:00+00:00,64,0.2808,0.2808,False,False
1,2026-02-02T18:45:00+00:00,65,0.2942,0.2942,True,False
1,2026-02-02T18:45:00+00:00,66,0.3075,0.3075,False,False
1,2026-02-02T18:45:00+00:00,67,0.3209,0.3209,False,False
1,2026-02-02T18:45:00+00:00,68,0.3343,0.3343,False,False
1,2026-02-02T18:45:00+00:00,69,0.3476,0.3476,False,False
1,2026-02-02T18:45:00+00:00,70,0.361,0.361,True,False
1,2026-02-02T18:45:00+00:00,71,0.3864,0.3864,False,False
1,2026-02-02T18:45:00+00:00,72,0.4118,0.4118,False,False
1,2026-02-02T18:45:00+00:00,73,0.4372,0.4372,False,False
1,2026-02-02T18:45:00+00:00,74,0.4626,0.4626,False,False
1,2026-02-02T18:45:00+00:00,75,0.488,0.488,True,False
1,2026-02-02T18:45:00+00:00,76,0.5108,0.5108,False,False
1,2026-02-02T18:45:00+00:00,77,0.5335,0.5335,False,False
1,2026-02-02T18:45:00+00:00,78,0.5562,0.5562,False,False
1,2026-02-02T18:45:00+00:00,79,0.579,0.579,False,False
1,2026-02-02T18:45:00+00:00,80,0.6017,0.6017,True,False
1,2026-02-02T18:45:00+00:00,81,0.6003,0.6003,False,False
1,2026-02-02T18:45:00+00:00,82,0.599,0.599,False,False
1,2026-02-02T18:45:00+00:00,83,0.5977,0.5977,False,False
1,2026-02-02T18:45:00+00:00,84,0.5963,0.5963,False,False
1,2026-02-02T18:45:00+00:00,85,0.595,0.595,True,False
1,2026-02-02T18:45:00+00:00,86,0.5963,0.5963,False,False
1,2026-02-02T18:45:00+00:00,87,0.5977,0.5977,False,False
1,2026-02-02T18:45:00+00:00,88,0.599,0.599,False,False
1,2026-02-02T18:45:00+00:00,89,0.6003,0.6003,False,False
1,2026-02-02T18:45:00+00:00,90,0.6017,0.6017,True,False
1,2026-02-02T18:45:00+00:00,91,0.5642,0.5642,False,False
1,2026-02-02T18:45:00+00:00,92,0.5268,0.5268,False,False
1,2026-02-02T18:45:00+00:00,93,0.4894,0.4894,False,False
1,2026-02-02T18:45:00+00:00,94,0.4519,0.4519,False,False
1,2026-02-02T18:45:00+00:00,95,0.4145,0.4145,True,False
1,2026-02-02T18:45:00+00:00,96,0.4412,0.4412,False,False
1,2026-02-02T18:45:00+00:00,97,0.468,0.468,False,False
1,2026-02-02T18:45:00+00:00,98,0.4947,0.4947,False,False
1,2026-02-02T18:45:00+00:00,99,0.5215,0.5215,False,False
1,2026-02-02T18:45:00+00:00,100,0.5482,0.5482,True,False
1,2026-02-02T18:45:00+00:00,101,0.5614,0.5614,False,False
1,2026-02-02T18:45:00+00:00,102,0.5746,0.5746,False,False
1,2026-02-02T18:45:00+00:00,103,0.5877,0.5877,False,False
1,2026-02-02T18:45:00+00:00,104,0.6009,0.6009,False,False
1,2026-02-02T18:45:00+00:00,105,0.6141,0.6141,True,False
1,2026-02-02T18:45:00+00:00,106,0.609,0.609,False,False
1,2026-02-02T18:45:00+00:00,107,0.6038,0.6038,False,False
1,2026-02-02T18:45:00+00:00,108,0.5986,0.5986,False,False
1,2026-02-02T18:45:00+00:00,109,0.5935,0.5935,False,False
1,2026-02-02T18:45:00+00:00,110,0.5883,0.5883,True,False
1,2026-02-02T18:45:00+00:00,111,0.5883,0.5883,False,False
1,2026-02-02T18:45:00+00:00,112,0.5883,0.5883,False,False
1,2026-02-02T18:45:00+00:00,113,0.5883,0.5883,False,False
1,2026-02-02T18:45:00+00:00,114,0.5883,0.5883,False,False
1,2026-02-02T18:45:00+00:00,115,0.5883,0.5883,True,False
1,2026-02-02T18:45:00+00:00,116,0.5963,0.5963,False,False
1,2026-02-02T18:45:00+00:00,117,0.6044,0.6044,False,False
1,2026-02-02T18:45:00+00:00,118,0.6124,0.6124,False,False
1,2026-02-02T18:45:00+00:00,119,0.6204,0.6204,False,False
1,2026-02-02T18:45:00+00:00,120,0.6284,0.6284,True,False
1,2026-02-02T18:45:00+00:00,121,0.6365,0.6365,False,False
1,2026-02-02T18:45:00+00:00,122,0.6445,0.6445,False,False
1,2026-02-02T18:45:00+00:00,123,0.6525,0.6525,False,False
1,2026-02-02T18:45:00+00:00,124,0.6605,0.6605,False,False
1,2026-02-02T18:45:00+00:00,125,0.6685,0.6685,True,False
1,2026-02-02T18:45:00+00:00,126,0.6792,0.6792,False,False
1,2026-02-02T18:45:00+00:00,127,0.6899,0.6899,False,False
1,2026-02-02T18:45:00+00:00,128,0.7006,0.7006,False,False
1,2026-02-02T18:45:00+00:00,129,0.7113,0.7113,False,False
1,2026-02-02T18:45:00+00:00,130,0.722,0.722,True,False
1,2026-02-02T18:45:00+00:00,131,0.7193,0.7193,False,False
1,2026-02-02T18:45:00+00:00,132,0.7167,0.7167,False,False
1,2026-02-02T18:45:00+00:00,133,0.714,0.714,False,False
1,2026-02-02T18:45:00+00:00,134,0.7113,0.7113,False,False
1,2026-02-02T18:45:00+00:00,135,0.7086,0.7086,True,False
1,2026-02-02T18:45:00+00:00,136,0.6822,0.6822,False,False
1,2026-02-02T18:45:00+00:00,137,0.6558,0.6558,False,False
1,2026-02-02T18:45:00+00:00,138,0.6293,0.6293,False,False
1,2026-02-02T18:45:00+00:00,139,0.6029,0.6029,False,False
1,2026-02-02T18:45:00+00:00,140,0.5764,0.5764,True,False
1,2026-02-02T18:45:00+00:00,141,0.5868,0.5868,False,False
1,2026-02-02T18:45:00+00:00,142,0.5972,0.5972,False,False
1,2026-02-02T18:45:00+00:00,143,0.6076,0.6076,False,False
1,2026-02-02T18:45:00+00:00,144,0.618,0.618,False,False
1,2026-02-02T18:45:00+00:00,145,0.6284,0.6284,True,False
1,2026-02-02T18:45:00+00:00,146,0.6178,0.6178,False,False
1,2026-02-02T18:45:00+00:00,147,0.6071,0.6071,False,False
1,2026-02-02T18:45:00+00:00,148,0.5965,0.5965,False,False
1,2026-02-02T18:45:00+00:00,149,0.5859,0.5859,False,False
1,2026-02-02T18:45:00+00:00,150,0.5752,0.5752,True,False
1,2026-02-02T18:45:00+00:00,151,0.5939,0.5939,False,False
1,2026-02-02T18:45:00+00:00,152,0.6125,0.6125,False,False
1,2026-02-02T18:45:00+00:00,153,0.6312,0.6312,False,False
1,2026-02-02T18:45:00+00:00,154,0.6499,0.6499,False,False
1,2026-02-02T18:45:00+00:00,155,0.6685,0.6685,True,False
1,2026-02-02T18:45:00+00:00,156,0.6739,0.6739,False,False
1,2026-02-02T18:45:00+00:00,157,0.6792,0.6792,False,False
1,2026-02-02T18:45:00+00:00,158,0.6846,0.6846,False,False
1,2026-02-02T18:45:00+00:00,159,0.6899,0.6899,False,False
1,2026-02-02T18:45:00+00:00,160,0.6953,0.6953,True,False
1,2026-02-02T18:45:00+00:00,161,0.6792,0.6792,False,False
1,2026-02-02T18:45:00+00:00,162,0.6632,0.6632,False,False
1,2026-02-02T18:45:00+00:00,163,0.6471,0.6471,False,False
1,2026-02-02T18:45:00+00:00,164,0.6311,0.6311,False,False
1,2026-02-02T18:45:00+00:00,165,0.6151,0.6151,True,False
1,2026-02-02T18:45:00+00:00,166,0.6097,0.6097,False,False
1,2026-02-02T18:45:00+00:00,167,0.6044,0.6044,False,False
1,2026-02-02T18:45:00+00:00,168,0.599,0.599,False,False
1,2026-02-02T18:45:00+00:00,169,0.5937,0.5937,False,False
1,2026-02-02T18:45:00+00:00,170,0.5883,0.5883,True,False
1,2026-02-02T18:45:00+00:00,171,0.5923,0.5923,False,False
1,2026-02-02T18:45:00+00:00,172,0.5963,0.5963,False,False
1,2026-02-02T18:45:00+00:00,173,0.6003,0.6003,False,False
1,2026-02-02T18:45:00+00:00,174,0.6044,0.6044,False,False
1,2026-02-02T18:45:00+00:00,175,0.6084,0.6084,True,False
1,2026-02-02T18:45:00+00:00,176,0.6364,0.6364,False,False
1,2026-02-02T18:45:00+00:00,177,0.6645,0.6645,False,False
1,2026-02-02T18:45:00+00:00,178,0.6926,0.6926,False,False
1,2026-02-02T18:45:00+00:00,179,0.7207,0.7207,False,False
1,2026-02-02T18:45:00+00:00,180,0.7488,0.7488,True,False
2,2026-02-02T18:45:00+00:00,0,0.0,0.0,True,True
2,2026-02-02T18:45:00+00:00,1,0.0615,-0.0615,False,True
2,2026-02-02T18:45:00+00:00,2,0.123,-0.123,False,True
2,2026-02-02T18:45:00+00:00,3,0.1845,-0.1845,False,True
2,2026-02-02T18:45:00+00:00,4,0.246,-0.246,False,True
2,2026-02-02T18:45:00+00:00,5,0.3075,-0.3075,True,True
2,2026-02-02T18:45:00+00:00,6,0.2754,-0.2754,False,True
2,2026-02-02T18:45:00+00:00,7,0.2434,-0.2434,False,True
2,2026-02-02T18:45:00+00:00,8,0.2113,-0.2113,False,True
2,2026-02-02T18:45:00+00:00,9,0.1792,-0.1792,False,True
2,2026-02-02T18:45:00+00:00,10,0.1471,-0.1471,True,True
2,2026-02-02T18:45:00+00:00,11,0.1626,-0.1626,False,True
2,2026-02-02T18:45:00+00:00,12,0.1781,-0.1781,False,True
2,2026-02-02T18:45:00+00:00,13,0.1936,-0.1936,False,True
2,2026-02-02T18:45:00+00:00,14,0.2091,-0.2091,False,True
2,2026-02-02T18:45:00+00:00,15,0.2246,-0.2246,True,True
2,2026-02-02T18:45:00+00:00,16,0.2385,-0.2385,False,True
2,2026-02-02T18:45:00+00:00,17,0.2524,-0.2524,False,True
2,2026-02-02T18:45:00+00:00,18,0.2663,-0.2663,False,True
2,2026-02-02T18:45:00+00:00,19,0.2803,-0.2803,False,True
2,2026-02-02T18:45:00+00:00,20,0.2942,-0.2942,True,True
2,2026-02-02T18:45:00+00:00,21,0.2754,-0.2754,False,True
2,2026-02-02T18:45:00+00:00,22,0.2567,-0.2567,False,True
2,2026-02-02T18:45:00+00:00,23,0.238,-0.238,False,True
2,2026-02-02T18:45:00+00:00,24,0.2193,-0.2193,False,True
2,2026-02-02T18:45:00+00:00,25,0.2006,-0.2006,True,True
2,2026-02-02T18:45:00+00:00,26,0.1738,-0.1738,False,True
2,2026-02-02T18:45:00+00:00,27,0.1471,-0.1471,False,True
2,2026-02-02T18:45:00+00:00,28,0.1203,-0.1203,False,True
2,2026-02-02T18:45:00+00:00,29,0.0936,-0.0936,False,True
2,2026-02-02T18:45:00+00:00,30,0.0669,-0.0669,True,True
2,2026-02-02T18:45:00+00:00,31,0.107,-0.0,False,False
2,2026-02-02T18:45:00+00:00,32,0.1471,0.0668,False,False
2,2026-02-02T18:45:00+00:00,33,0.1872,0.1337,False,False
2,2026-02-02T18:45:00+00:00,34,0.2273,0.2006,False,False
2,2026-02-02T18:45:00+00:00,35,0.2674,0.2674,True,False
2,2026-02-02T18:45:00+00:00,36,0.3316,0.3316,False,False
2,2026-02-02T18:45:00+00:00,37,0.3958,0.3958,False,False
2,2026-02-02T18:45:00+00:00,38,0.46,0.46,False,False
2,2026-02-02T18:45:00+00:00,39,0.5241,0.5241,False,False
2,2026-02-02T18:45:00+00:00,40,0.5883,0.5883,True,False
2,2026-02-02T18:45:00+00:00,41,0.5429,0.5429,False,False
2,2026-02-02T18:45:00+00:00,42,0.4974,0.4974,False,False
2,2026-02-02T18:45:00+00:00,43,0.4519,0.4519,False,False
2,2026-02-02T18:45:00+00:00,44,0.4065,0.4065,False,False
2,2026-02-02T18:45:00+00:00,45,0.361,0.361,True,False
2,2026-02-02T18:45:00+00:00,46,0.3369,0.3369,False,False
2,2026-02-02T18:45:00+00:00,47,0.3129,0.3129,False,False
2,2026-02-02T18:45:00+00:00,48,0.2888,0.2888,False,False
2,2026-02-02T18:45:00+00:00,49,0.2647,0.2647,False,False
2,2026-02-02T18:45:00+00:00,50,0.2407,0.2407,True,False
2,2026-02-02T18:45:00+00:00,51,0.2353,0.2353,False,False
2,2026-02-02T18:45:00+00:00,52,0.23,0.23,False,False
2,2026-02-02T18:45:00+00:00,53,0.2246,0.2246,False,False
2,2026-02-02T18:45:00+00:00,54,0.2193,0.2193,False,False
2,2026-02-02T18:45:00+00:00,55,0.2139,0.2139,True,False
2,2026-02-02T18:45:00+00:00,56,0.2166,0.2166,False,False
2,2026-02-02T18:45:00+00:00,57,0.2193,0.2193,False,False
2,2026-02-02T18:45:00+00:00,58,0.222,0.222,False,False
2,2026-02-02T18:45:00+00:00,59,0.2246,0.2246,False,False
2,2026-02-02T18:45:00+00:00,60,0.2273,0.2273,True,False
2,2026-02-02T18:45:00+00:00,61,0.2407,0.2407,False,False
2,2026-02-02T18:45:00+00:00,62,0.254,0.254,False,False
2,2026-02-02T18:45:00+00:00,63,0.2674,0.2674,False,False
2,2026-02-02T18:45:00+00:00,64,0.2808,0.2808,False,False
2,2026-02-02T18:45:00+00:00,65,0.2942,0.2942,True,False
2,2026-02-02T18:45:00+00:00,66,0.3075,0.3075,False,False
2,2026-02-02T18:45:00+00:00,67,0.3209,0.3209,False,False
2,2026-02-02T18:45:00+00:00,68,0.3343,0.3343,False,False
2,2026-02-02T18:45:00+00:00,69,0.3476,0.3476,False,False
2,2026-02-02T18:45:00+00:00,70,0.361,0.361,True,False
2,2026-02-02T18:45:00+00:00,71,0.3864,0.3864,False,False
2,2026-02-02T18:45:00+00:00,72,0.4118,0.4118,False,False
2,2026-02-02T18:45:00+00:00,73,0.4372,0.4372,False,False
2,2026-02-02T18:45:00+00:00,74,0.4626,0.4626,False,False
2,2026-02-02T18:45:00+00:00,75,0.488,0.488,True,False
2,2026-02-02T18:45:00+00:00,76,0.5108,0.5108,False,False
2,2026-02-02T18:45:00+00:00,77,0.5335,0.5335,False,False
2,2026-02-02T18:45:00+00:00,78,0.5562,0.5562,False,False
2,2026-02-02T18:45:00+00:00,79,0.579,0.579,False,False
2,2026-02-02T18:45:00+00:00,80,0.6017,0.6017,True,False
2,2026-02-02T18:45:00+00:00,81,0.6003,0.6003,False,False
2,2026-02-02T18:45:00+00:00,82,0.599,0.599,False,False
2,2026-02-02T18:45:00+00:00,83,0.5977,0.5977,False,False
2,2026-02-02T18:45:00+00:00,84,0.5963,0.5963,False,False
2,2026-02-02T18:45:00+00:00,85,0.595,0.595,True,False
2,2026-02-02T18:45:00+00:00,86,0.5963,0.5963,False,False
2,2026-02-02T18:45:00+00:00,87,0.5977,0.5977,False,False
2,2026-02-02T18:45:00+00:00,88,0.599,0.599,False,False
2,2026-02-02T18:45:00+00:00,89,0.6003,0.6003,False,False
2,2026-02-02T18:45:00+00:00,90,0.6017,0.6017,True,False
2,2026-02-02T18:45:00+00:00,91,0.5642,0.5642,False,False
2,2026-02-02T18:45:00+00:00,92,0.5268,0.5268,False,False
2,2026-02-02T18:45:00+00:00,93,0.4894,0.4894,False,False
2,2026-02-02T18:45:00+00:00,94,0.4519,0.4519,False,False
2,2026-02-02T18:45:00+00:00,95,0.4145,0.4145,True,False
2,2026-02-02T18:45:00+00:00,96,0.4412,0.4412,False,False
2,2026-02-02T18:45:00+00:00,97,0.468,0.468,False,False
2,2026-02-02T18:45:00+00:00,98,0.4947,0.4947,False,False
2,2026-02-02T18:45:00+00:00,99,0.5215,0.5215,False,False
2,2026-02-02T18:45:00+00:00,100,0.5482,0.5482,True,False
2,2026-02-02T18:45:00+00:00,101,0.5614,0.5614,False,False
2,2026-02-02T18:45:00+00:00,102,0.5746,0.5746,False,False
2,2026-02-02T18:45:00+00:00,103,0.5877,0.5877,False,False
2,2026-02-02T18:45:00+00:00,104,0.6009,0.6009,False,False
2,2026-02-02T18:45:00+00:00,105,0.6141,0.6141,True,False
2,2026-02-02T18:45:00+00:00,106,0.609,0.609,False,False
2,2026-02-02T18:45:00+00:00,107,0.6038,0.6038,False,False
2,2026-02-02T18:45:00+00:00,108,0.5986,0.5986,False,False
2,2026-02-02T18:45:00+00:00,109,0.5935,0.5935,False,False
2,2026-02-02T18:45:00+00:00,110,0.5883,0.5883,True,False
2,2026-02-02T18:45:00+00:00,111,0.5883,0.5883,False,False
2,2026-02-02T18:45:00+00:00,112,0.5883,0.5883,False,False
2,2026-02-02T18:45:00+00:00,113,0.5883,0.5883,False,False
2,2026-02-02T18:45:00+00:00,114,0.5883,0.5883,False,False
2,2026-02-02T18:45:00+00:00,115,0.5883,0.5883,True,False
2,2026-02-02T18:45:00+00:00,116,0.5963,0.5963,False,False
2,2026-02-02T18:45:00+00:00,117,0.6044,0.6044,False,False
2,2026-02-02T18:45:00+00:00,118,0.6124,0.6124,False,False
2,2026-02-02T18:45:00+00:00,119,0.6204,0.6204,False,False
2,2026-02-02T18:45:00+00:00,120,0.6284,0.6284,True,False
2,2026-02-02T18:45:00+00:00,121,0.6365,0.6365,False,False
2,2026-02-02T18:45:00+00:00,122,0.6445,0.6445,False,False
2,2026-02-02T18:45:00+00:00,123,0.6525,0.6525,False,False
2,2026-02-02T18:45:00+00:00,124,0.6605,0.6605,False,False
2,2026-02-02T18:45:00+00:00,125,0.6685,0.6685,True,False
2,2026-02-02T18:45:00+00:00,126,0.6792,0.6792,False,False
2,2026-02-02T18:45:00+00:00,127,0.6899,0.6899,False,False
2,2026-02-02T18:45:00+00:00,128,0.7006,0.7006,False,False
2,2026-02-02T18:45:00+00:00,129,0.7113,0.7113,False,False
2,2026-02-02T18:45:00+00:00,130,0.722,0.722,True,False
2,2026-02-02T18:45:00+00:00,131,0.7193,0.7193,False,False
2,2026-02-02T18:45:00+00:00,132,0.7167,0.7167,False,False
2,2026-02-02T18:45:00+00:00,133,0.714,0.714,False,False
2,2026-02-02T18:45:00+00:00,134,0.7113,0.7113,False,False
2,2026-02-02T18:45:00+00:00,135,0.7086,0.7086,True,False
2,2026-02-02T18:45:00+00:00,136,0.6822,0.6822,False,False
2,2026-02-02T18:45:00+00:00,137,0.6558,0.6558,False,False
2,2026-02-02T18:45:00+00:00,138,0.6293,0.6293,False,False
2,2026-02-02T18:45:00+00:00,139,0.6029,0.6029,False,False
2,2026-02-02T18:45:00+00:00,140,0.5764,0.5764,True,False
2,2026-02-02T18:45:00+00:00,141,0.5868,0.5868,False,False
2,2026-02-02T18:45:00+00:00,142,0.5972,0.5972,False,False
2,2026-02-02T18:45:00+00:00,143,0.6076,0.6076,False,False
2,2026-02-02T18:45:00+00:00,144,0.618,0.618,False,False
2,2026-02-02T18:45:00+00:00,145,0.6284,0.6284,True,False
2,2026-02-02T18:45:00+00:00,146,0.6178,0.6178,False,False
2,2026-02-02T18:45:00+00:00,147,0.6071,0.6071,False,False
2,2026-02-02T18:45:00+00:00,148,0.5965,0.5965,False,False
2,2026-02-02T18:45:00+00:00,149,0.5859,0.5859,False,False
2,2026-02-02T18:45:00+00:00,150,0.5752,0.5752,True,False
2,2026-02-02T18:45:00+00:00,151,0.5939,0.5939,False,False
2,2026-02-02T18:45:00+00:00,152,0.6125,0.6125,False,False
2,2026-02-02T18:45:00+00:00,153,0.6312,0.6312,False,False
2,2026-02-02T18:45:00+00:00,154,0.6499,0.6499,False,False
2,2026-02-02T18:45:00+00:00,155,0.6685,0.6685,True,False
2,2026-02-02T18:45:00+00:00,156,0.6739,0.6739,False,False
2,2026-02-02T18:45:00+00:00,157,0.6792,0.6792,False,False
2,2026-02-02T18:45:00+00:00,158,0.6846,0.6846,False,False
2,2026-02-02T18:45:00+00:00,159,0.6899,0.6899,False,False
2,2026-02-02T18:45:00+00:00,160,0.6953,0.6953,True,False
2,2026-02-02T18:45:00+00:00,161,0.6792,0.6792,False,False
2,2026-02-02T18:45:00+00:00,162,0.6632,0.6632,False,False
2,2026-02-02T18:45:00+00:00,163,0.6471,0.6471,False,False
2,2026-02-02T18:45:00+00:00,164,0.6311,0.6311,False,False
2,2026-02-02T18:45:00+00:00,165,0.6151,0.6151,True,False
2,2026-02-02T18:45:00+00:00,166,0.6097,0.6097,False,False
2,2026-02-02T18:45:00+00:00,167,0.6044,0.6044,False,False
2,2026-02-02T18:45:00+00:00,168,0.599,0.599,False,False
2,2026-02-02T18:45:00+00:00,169,0.5937,0.5937,False,False
2,2026-02-02T18:45:00+00:00,170,0.5883,0.5883,True,False
2,2026-02-02T18:45:00+00:00,171,0.5923,0.5923,False,False
2,2026-02-02T18:45:00+00:00,172,0.5963,0.5963,False,False
2,2026-02-02T18:45:00+00:00,173,0.6003,0.6003,False,False
2,2026-02-02T18:45:00+00:00,174,0.6044,0.6044,False,False
2,2026-02-02T18:45:00+00:00,175,0.6084,0.6084,True,False
2,2026-02-02T18:45:00+00:00,176,0.6364,0.6364,False,False
2,2026-02-02T18:45:00+00:00,177,0.6645,0.6645,False,False
2,2026-02-02T18:45:00+00:00,178,0.6926,0.6926,False,False
2,2026-02-02T18:45:00+00:00,179,0.7207,0.7207,False,False
2,2026-02-02T18:45:00+00:00,180,0.7488,0.7488,True,False
3,2026-02-02T18:45:00+00:00,0,0.0,0.0,True,True
3,2026-02-02T18:45:00+00:00,1,0.0615,-0.0615,False,True
3,2026-02-02T18:45:00+00:00,2,0.123,-0.123,False,True
3,2026-02-02T18:45:00+00:00,3,0.1845,-0.1845,False,True
3,2026-02-02T18:45:00+00:00,4,0.246,-0.246,False,True
3,2026-02-02T18:45:00+00:00,5,0.3075,-0.3075,True,True
3,2026-02-02T18:45:00+00:00,6,0.2754,-0.2754,False,True
3,2026-02-02T18:45:00+00:00,7,0.2434,-0.2434,False,True
3,2026-02-02T18:45:00+00:00,8,0.2113,-0.2113,False,True
3,2026-02-02T18:45:00+00:00,9,0.1792,-0.1792,False,True
3,2026-02-02T18:45:00+00:00,10,0.1471,-0.1471,True,True
3,2026-02-02T18:45:00+00:00,11,0.1626,-0.1626,False,True
3,2026-02-02T18:45:00+00:00,12,0.1781,-0.1781,False,True
3,2026-02-02T18:45:00+00:00,13,0.1936,-0.1936,False,True
3,2026-02-02T18:45:00+00:00,14,0.2091,-0.2091,False,True
3,2026-02-02T18:45:00+00:00,15,0.2246,-0.2246,True,True
3,2026-02-02T18:45:00+00:00,16,0.2385,-0.2385,False,True
3,2026-02-02T18:45:00+00:00,17,0.2524,-0.2524,False,True
3,2026-02-02T18:45:00+00:00,18,0.2663,-0.2663,False,True
3,2026-02-02T18:45:00+00:00,19,0.2803,-0.2803,False,True
3,2026-02-02T18:45:00+00:00,20,0.2942,-0.2942,True,True
3,2026-02-02T18:45:00+00:00,21,0.2754,-0.2754,False,True
3,2026-02-02T18:45:00+00:00,22,0.2567,-0.2567,False,True
3,2026-02-02T18:45:00+00:00,23,0.238,-0.238,False,True
3,2026-02-02T18:45:00+00:00,24,0.2193,-0.2193,False,True
3,2026-02-02T18:45:00+00:00,25,0.2006,-0.2006,True,True
3,2026-02-02T18:45:00+00:00,26,0.1738,-0.1738,False,True
3,2026-02-02T18:45:00+00:00,27,0.1471,-0.1471,False,True
3,2026-02-02T18:45:00+00:00,28,0.1203,-0.1203,False,True
3,2026-02-02T18:45:00+00:00,29,0.0936,-0.0936,False,True
3,2026-02-02T18:45:00+00:00,30,0.0669,-0.0669,True,True
3,2026-02-02T18:45:00+00:00,31,0.107,-0.0,False,False
3,2026-02-02T18:45:00+00:00,32,0.1471,0.0668,False,False
3,2026-02-02T18:45:00+00:00,33,0.1872,0.1337,False,False
3,2026-02-02T18:45:00+00:00,34,0.2273,0.2006,False,False
3,2026-02-02T18:45:00+00:00,35,0.2674,0.2674,True,False
