id,created_at,content_text,url,replies_count,reblogs_count,favourites_count
116372694697146221,2026-04-09T03:46:41.054Z,,https://truthsocial.com/@realDonaldTrump/116372694697146221,1376,2120,7910
116372497116210545,2026-04-09T02:56:26.208Z,,https://truthsocial.com/@realDonaldTrump/116372497116210545,1184,2472,9145
116371693008302124,2026-04-08T23:31:56.495Z,,https://truthsocial.com/@realDonaldTrump/116371693008302124,6602,9535,43517
116369995519355709,2026-04-08T16:20:14.868Z,,https://truthsocial.com/@realDonaldTrump/116369995519355709,3786,6945,33056
116369934305888462,2026-04-08T16:04:40.825Z,,https://truthsocial.com/@realDonaldTrump/116369934305888462,4667,10056,42123
116369645448805093,2026-04-08T14:51:13.181Z,,https://truthsocial.com/@realDonaldTrump/116369645448805093,1415,3949,16813
116368854361048135,2026-04-08T11:30:02.177Z,,https://truthsocial.com/@realDonaldTrump/116368854361048135,3835,8917,39392
116368825638596650,2026-04-08T11:22:43.906Z,,https://truthsocial.com/@realDonaldTrump/116368825638596650,3736,7365,31352
116368738767645698,2026-04-08T11:00:38.324Z,,https://truthsocial.com/@realDonaldTrump/116368738767645698,1692,3299,14903
116367088879643074,2026-04-08T04:01:03.067Z,,https://truthsocial.com/@realDonaldTrump/116367088879643074,6860,8808,37634
116367011501074973,2026-04-08T03:41:22.364Z,,https://truthsocial.com/@realDonaldTrump/116367011501074973,599,3308,14270
116367005523554168,2026-04-08T03:39:51.155Z,,https://truthsocial.com/@realDonaldTrump/116367005523554168,2046,6721,25765
116366146721038653,2026-04-08T00:01:26.830Z,,https://truthsocial.com/@realDonaldTrump/116366146721038653,4193,8978,33897
116366072136989268,2026-04-07T23:42:28.770Z,,https://truthsocial.com/@realDonaldTrump/116366072136989268,4852,7232,25186
116365796713313030,2026-04-07T22:32:26.138Z,,https://truthsocial.com/@realDonaldTrump/116365796713313030,16880,15177,65285
116365303932078350,2026-04-07T20:27:06.893Z,,https://truthsocial.com/@realDonaldTrump/116365303932078350,1183,3848,18162
116365290884513075,2026-04-07T20:23:47.803Z,,https://truthsocial.com/@realDonaldTrump/116365290884513075,502,3158,15041
116365290259205790,2026-04-07T20:23:38.258Z,,https://truthsocial.com/@realDonaldTrump/116365290259205790,298,2850,13663
116365289686358949,2026-04-07T20:23:29.519Z,,https://truthsocial.com/@realDonaldTrump/116365289686358949,218,2683,12877
116365288989008607,2026-04-07T20:23:18.880Z,,https://truthsocial.com/@realDonaldTrump/116365288989008607,181,2606,12385
116365288444023601,2026-04-07T20:23:10.564Z,,https://truthsocial.com/@realDonaldTrump/116365288444023601,168,2470,11859
116365287802499897,2026-04-07T20:23:00.775Z,,https://truthsocial.com/@realDonaldTrump/116365287802499897,161,2411,11481
116365287253994322,2026-04-07T20:22:52.405Z,,https://truthsocial.com/@realDonaldTrump/116365287253994322,133,2309,11018
116365286643586938,2026-04-07T20:22:43.091Z,,https://truthsocial.com/@realDonaldTrump/116365286643586938,129,2169,10306
116365286020333679,2026-04-07T20:22:33.581Z,,https://truthsocial.com/@realDonaldTrump/116365286020333679,120,2073,9936
116365285441680816,2026-04-07T20:22:24.752Z,,https://truthsocial.com/@realDonaldTrump/116365285441680816,108,2034,9714
116365284827791048,2026-04-07T20:22:15.385Z,,https://truthsocial.com/@realDonaldTrump/116365284827791048,102,1902,9038
116365279658494851,2026-04-07T20:20:56.510Z,,https://truthsocial.com/@realDonaldTrump/116365279658494851,143,2003,9118
116365277089556863,2026-04-07T20:20:17.310Z,,https://truthsocial.com/@realDonaldTrump/116365277089556863,123,1902,8696
116365275300009543,2026-04-07T20:19:50.003Z,,https://truthsocial.com/@realDonaldTrump/116365275300009543,96,1764,7884
116365273811504261,2026-04-07T20:19:27.291Z,,https://truthsocial.com/@realDonaldTrump/116365273811504261,80,1615,7349
116365272431087703,2026-04-07T20:19:06.228Z,,https://truthsocial.com/@realDonaldTrump/116365272431087703,71,1558,7130
116365271173259328,2026-04-07T20:18:47.034Z,,https://truthsocial.com/@realDonaldTrump/116365271173259328,79,1288,5795
116365255671979732,2026-04-07T20:14:50.502Z,,https://truthsocial.com/@realDonaldTrump/116365255671979732,174,1320,5898
116365255045080935,2026-04-07T20:14:40.936Z,,https://truthsocial.com/@realDonaldTrump/116365255045080935,75,955,4262
116365254318832383,2026-04-07T20:14:29.855Z,,https://truthsocial.com/@realDonaldTrump/116365254318832383,22,197,812
116365253757288920,2026-04-07T20:14:21.286Z,,https://truthsocial.com/@realDonaldTrump/116365253757288920,26,188,796
116365252855784200,2026-04-07T20:14:07.526Z,,https://truthsocial.com/@realDonaldTrump/116365252855784200,24,188,803
116365252287627343,2026-04-07T20:13:58.861Z,,https://truthsocial.com/@realDonaldTrump/116365252287627343,93,1801,8144
116365251753401925,2026-04-07T20:13:50.709Z,,https://truthsocial.com/@realDonaldTrump/116365251753401925,83,1748,7999
116365251073099981,2026-04-07T20:13:40.329Z,,https://truthsocial.com/@realDonaldTrump/116365251073099981,87,1750,7951
116365250563239892,2026-04-07T20:13:32.549Z,,https://truthsocial.com/@realDonaldTrump/116365250563239892,88,1742,7896
116365249949047159,2026-04-07T20:13:23.179Z,,https://truthsocial.com/@realDonaldTrump/116365249949047159,81,1748,7880
116365249022129961,2026-04-07T20:13:09.030Z,,https://truthsocial.com/@realDonaldTrump/116365249022129961,97,1724,7826
116365028482706995,2026-04-07T19:17:03.866Z,,https://truthsocial.com/@realDonaldTrump/116365028482706995,660,1433,4572
116363596733871275,2026-04-07T13:12:57.113Z,,https://truthsocial.com/@realDonaldTrump/116363596733871275,0,0,0
116363336033995961,2026-04-07T12:06:39.151Z,,https://truthsocial.com/@realDonaldTrump/116363336033995961,14788,13132,54689
116363305441095470,2026-04-07T11:58:52.340Z,,https://truthsocial.com/@realDonaldTrump/116363305441095470,1567,3824,16966
116361365520147651,2026-04-07T03:45:31.494Z,,https://truthsocial.com/@realDonaldTrump/116361365520147651,1943,3955,18766
116361355179910169,2026-04-07T03:42:53.716Z,,https://truthsocial.com/@realDonaldTrump/116361355179910169,721,2594,14319
116360947194550238,2026-04-07T01:59:08.390Z,,https://truthsocial.com/@realDonaldTrump/116360947194550238,1528,3800,22101
116360927697862375,2026-04-07T01:54:10.894Z,,https://truthsocial.com/@realDonaldTrump/116360927697862375,3332,6633,28137
116360767027115214,2026-04-07T01:13:19.217Z,,https://truthsocial.com/@realDonaldTrump/116360767027115214,1082,5883,18601
116360539055600472,2026-04-07T00:15:20.649Z,,https://truthsocial.com/@realDonaldTrump/116360539055600472,1072,3872,13441
116360536155907943,2026-04-07T00:14:36.404Z,,https://truthsocial.com/@realDonaldTrump/116360536155907943,468,2765,10567
116359512676837910,2026-04-06T19:54:19.351Z,,https://truthsocial.com/@realDonaldTrump/116359512676837910,2216,5541,21341
116359510914035127,2026-04-06T19:53:52.449Z,,https://truthsocial.com/@realDonaldTrump/116359510914035127,1044,3805,16141
116359508809224648,2026-04-06T19:53:20.336Z,,https://truthsocial.com/@realDonaldTrump/116359508809224648,756,4125,17971
116359506947013784,2026-04-06T19:52:51.917Z,,https://truthsocial.com/@realDonaldTrump/116359506947013784,687,4036,16097
116359306864156037,2026-04-06T19:01:58.896Z,,https://truthsocial.com/@realDonaldTrump/116359306864156037,1548,4398,19505
116359306171720018,2026-04-06T19:01:48.333Z,,https://truthsocial.com/@realDonaldTrump/116359306171720018,778,3929,17582
116357443851465857,2026-04-06T11:08:11.676Z,,https://truthsocial.com/@realDonaldTrump/116357443851465857,2652,8303,29245
116357442556060490,2026-04-06T11:07:51.878Z,,https://truthsocial.com/@realDonaldTrump/116357442556060490,744,4264,17636
116356081038721731,2026-04-06T05:21:36.744Z,,https://truthsocial.com/@realDonaldTrump/116356081038721731,2897,8524,35055
116355984273646320,2026-04-06T04:57:00.226Z,,https://truthsocial.com/@realDonaldTrump/116355984273646320,2883,8491,32498
116355876706114702,2026-04-06T04:29:38.842Z,,https://truthsocial.com/@realDonaldTrump/116355876706114702,2706,6477,17579
116355875761591220,2026-04-06T04:29:24.429Z,,https://truthsocial.com/@realDonaldTrump/116355875761591220,941,3245,12144
116355778112477364,2026-04-06T04:04:34.419Z,,https://truthsocial.com/@realDonaldTrump/116355778112477364,0,0,2
116355428637557459,2026-04-06T02:35:41.922Z,,https://truthsocial.com/@realDonaldTrump/116355428637557459,1119,3076,13978
116354302288186401,2026-04-05T21:49:15.223Z,,https://truthsocial.com/@realDonaldTrump/116354302288186401,2625,6118,18009
116354301489896311,2026-04-05T21:49:03.013Z,,https://truthsocial.com/@realDonaldTrump/116354301489896311,916,3291,12523
116354293598453774,2026-04-05T21:47:02.628Z,,https://truthsocial.com/@realDonaldTrump/116354293598453774,1635,6732,18595
116354292359726499,2026-04-05T21:46:43.695Z,,https://truthsocial.com/@realDonaldTrump/116354292359726499,488,3308,12841
116354251748024980,2026-04-05T21:36:24.013Z,,https://truthsocial.com/@realDonaldTrump/116354251748024980,522,3717,15430
116354152932812276,2026-04-05T21:11:16.211Z,,https://truthsocial.com/@realDonaldTrump/116354152932812276,1293,6802,25661
116353078945787501,2026-04-05T16:38:08.441Z,,https://truthsocial.com/@realDonaldTrump/116353078945787501,4630,6506,30072
116351998782539414,2026-04-05T12:03:26.421Z,,https://truthsocial.com/@realDonaldTrump/116351998782539414,22762,19645,84957
116351956955900185,2026-04-05T11:52:48.197Z,,https://truthsocial.com/@realDonaldTrump/116351956955900185,3862,12085,57989
116350133044957842,2026-04-05T04:08:57.523Z,,https://truthsocial.com/@realDonaldTrump/116350133044957842,10988,20076,86103
116348358117196662,2026-04-04T20:37:34.279Z,,https://truthsocial.com/@realDonaldTrump/116348358117196662,4178,8935,41074
116348314215789383,2026-04-04T20:26:24.394Z,,https://truthsocial.com/@realDonaldTrump/116348314215789383,1441,4552,22906
116348197506760486,2026-04-04T19:56:43.558Z,,https://truthsocial.com/@realDonaldTrump/116348197506760486,1703,4483,23378
116348196909217775,2026-04-04T19:56:34.440Z,,https://truthsocial.com/@realDonaldTrump/116348196909217775,1020,3764,20383
116348196297044208,2026-04-04T19:56:25.099Z,,https://truthsocial.com/@realDonaldTrump/116348196297044208,788,3331,18067
116347978035210577,2026-04-04T19:00:54.687Z,,https://truthsocial.com/@realDonaldTrump/116347978035210577,3775,10382,44687
116346816254869135,2026-04-04T14:05:27.328Z,,https://truthsocial.com/@realDonaldTrump/116346816254869135,6841,10745,47753
116346686438015338,2026-04-04T13:32:26.478Z,,https://truthsocial.com/@realDonaldTrump/116346686438015338,3150,9820,47587
116346654846871260,2026-04-04T13:24:24.435Z,,https://truthsocial.com/@realDonaldTrump/116346654846871260,1843,6590,29777
116346607507796836,2026-04-04T13:12:22.098Z,,https://truthsocial.com/@realDonaldTrump/116346607507796836,0,0,0
116344282496536118,2026-04-04T03:21:05.277Z,,https://truthsocial.com/@realDonaldTrump/116344282496536118,2133,6102,28007
116344212584161103,2026-04-04T03:03:18.464Z,,https://truthsocial.com/@realDonaldTrump/116344212584161103,1423,5187,26489
116344192713238962,2026-04-04T02:58:15.255Z,,https://truthsocial.com/@realDonaldTrump/116344192713238962,1705,5929,26178
116343295412245120,2026-04-03T23:10:03.528Z,,https://truthsocial.com/@realDonaldTrump/116343295412245120,3172,8836,30820
116342994589318293,2026-04-03T21:53:33.335Z,,https://truthsocial.com/@realDonaldTrump/116342994589318293,1916,6357,28322
116342393448469434,2026-04-03T19:20:40.655Z,,https://truthsocial.com/@realDonaldTrump/116342393448469434,6979,6663,34110
116340751005894827,2026-04-03T12:22:58.971Z,,https://truthsocial.com/@realDonaldTrump/116340751005894827,5999,8214,38377
116340682613576162,2026-04-03T12:05:35.388Z,,https://truthsocial.com/@realDonaldTrump/116340682613576162,6352,12592,54058
116338464010194156,2026-04-03T02:41:22.186Z,,https://truthsocial.com/@realDonaldTrump/116338464010194156,3986,7380,33957
116338150251966000,2026-04-03T01:21:34.616Z,,https://truthsocial.com/@realDonaldTrump/116338150251966000,4690,5410,29794
116337483523761845,2026-04-02T22:32:01.152Z,,https://truthsocial.com/@realDonaldTrump/116337483523761845,2707,7714,35005
116337474135003522,2026-04-02T22:29:37.891Z,,https://truthsocial.com/@realDonaldTrump/116337474135003522,1001,3907,21987
116337473284766361,2026-04-02T22:29:24.914Z,,https://truthsocial.com/@realDonaldTrump/116337473284766361,465,3467,20074
116336350249896927,2026-04-02T17:43:48.765Z,,https://truthsocial.com/@realDonaldTrump/116336350249896927,2825,4818,22348
116336247856387679,2026-04-02T17:17:46.360Z,,https://truthsocial.com/@realDonaldTrump/116336247856387679,9395,11296,49510
116336091138489301,2026-04-02T16:37:55.035Z,,https://truthsocial.com/@realDonaldTrump/116336091138489301,3137,6227,25152
116336001721515418,2026-04-02T16:15:10.641Z,,https://truthsocial.com/@realDonaldTrump/116336001721515418,1003,4362,15212
116335602592937497,2026-04-02T14:33:40.424Z,,https://truthsocial.com/@realDonaldTrump/116335602592937497,3457,8774,39556
116334990675013056,2026-04-02T11:58:03.297Z,,https://truthsocial.com/@realDonaldTrump/116334990675013056,8982,11274,50682
116334902567890770,2026-04-02T11:35:38.889Z,,https://truthsocial.com/@realDonaldTrump/116334902567890770,777,5165,19017
116334821717037813,2026-04-02T11:15:05.203Z,,https://truthsocial.com/@realDonaldTrump/116334821717037813,1459,3872,18130
116333046471233968,2026-04-02T03:43:37.138Z,,https://truthsocial.com/@realDonaldTrump/116333046471233968,1886,5642,19683
116332857814797772,2026-04-02T02:55:38.470Z,,https://truthsocial.com/@realDonaldTrump/116332857814797772,2318,4502,14666
116332855637584819,2026-04-02T02:55:05.249Z,,https://truthsocial.com/@realDonaldTrump/116332855637584819,802,3378,13256
116331993306678428,2026-04-01T23:15:47.122Z,,https://truthsocial.com/@realDonaldTrump/116331993306678428,1083,3739,18034
116331990038819932,2026-04-01T23:14:57.257Z,,https://truthsocial.com/@realDonaldTrump/116331990038819932,358,3237,15869
116331986972530622,2026-04-01T23:14:10.469Z,,https://truthsocial.com/@realDonaldTrump/116331986972530622,253,3028,14905
116331984748685770,2026-04-01T23:13:36.538Z,,https://truthsocial.com/@realDonaldTrump/116331984748685770,228,2945,14465
116331834399674522,2026-04-01T22:35:22.424Z,,https://truthsocial.com/@realDonaldTrump/116331834399674522,1209,4333,16517
116330778720988222,2026-04-01T18:06:53.978Z,,https://truthsocial.com/@realDonaldTrump/116330778720988222,2678,6306,25401
116330487356155648,2026-04-01T16:52:48.102Z,,https://truthsocial.com/@realDonaldTrump/116330487356155648,2012,6014,23303
116330362125395500,2026-04-01T16:20:57.232Z,,https://truthsocial.com/@realDonaldTrump/116330362125395500,4145,7430,28349
116329590740337581,2026-04-01T13:04:46.834Z,,https://truthsocial.com/@realDonaldTrump/116329590740337581,1156,5302,25770
116329512466946656,2026-04-01T12:44:52.476Z,,https://truthsocial.com/@realDonaldTrump/116329512466946656,6157,10678,48186
116327170669640321,2026-04-01T02:49:19.483Z,,https://truthsocial.com/@realDonaldTrump/116327170669640321,1383,3616,18132
116326141687504578,2026-03-31T22:27:38.461Z,,https://truthsocial.com/@realDonaldTrump/116326141687504578,5350,9559,40459
116325785902961629,2026-03-31T20:57:09.619Z,,https://truthsocial.com/@realDonaldTrump/116325785902961629,2769,9579,37208
116325677707554016,2026-03-31T20:29:38.689Z,,https://truthsocial.com/@realDonaldTrump/116325677707554016,2155,8147,32421
116325438537980532,2026-03-31T19:28:49.254Z,,https://truthsocial.com/@realDonaldTrump/116325438537980532,3697,7660,28529
116325374279671384,2026-03-31T19:12:28.749Z,,https://truthsocial.com/@realDonaldTrump/116325374279671384,2873,8459,42230
116324560991145598,2026-03-31T15:45:38.948Z,,https://truthsocial.com/@realDonaldTrump/116324560991145598,1525,4313,19683
116324560241476454,2026-03-31T15:45:27.513Z,,https://truthsocial.com/@realDonaldTrump/116324560241476454,950,3675,17096
116324559378125038,2026-03-31T15:45:14.405Z,,https://truthsocial.com/@realDonaldTrump/116324559378125038,629,3470,15993
116324356101577918,2026-03-31T14:53:32.649Z,,https://truthsocial.com/@realDonaldTrump/116324356101577918,1126,3809,20653
116324355320743651,2026-03-31T14:53:20.734Z,,https://truthsocial.com/@realDonaldTrump/116324355320743651,716,3586,19813
116324354520678722,2026-03-31T14:53:08.526Z,,https://truthsocial.com/@realDonaldTrump/116324354520678722,409,3216,18283
116323992527197622,2026-03-31T13:21:04.917Z,,https://truthsocial.com/@realDonaldTrump/116323992527197622,2143,5046,24816
116323969849989366,2026-03-31T13:15:18.890Z,,https://truthsocial.com/@realDonaldTrump/116323969849989366,1060,3496,16367
116323516183718262,2026-03-31T11:19:56.456Z,,https://truthsocial.com/@realDonaldTrump/116323516183718262,3970,8649,34737
116323481956698353,2026-03-31T11:11:14.190Z,,https://truthsocial.com/@realDonaldTrump/116323481956698353,7658,14918,59445
116321041013301744,2026-03-31T00:50:28.350Z,,https://truthsocial.com/@realDonaldTrump/116321041013301744,3643,6474,26240
116320838897987884,2026-03-30T23:59:04.318Z,,https://truthsocial.com/@realDonaldTrump/116320838897987884,2305,6022,23325
116319451196898238,2026-03-30T18:06:09.677Z,,https://truthsocial.com/@realDonaldTrump/116319451196898238,2610,7264,25674
116318327451670661,2026-03-30T13:20:22.688Z,,https://truthsocial.com/@realDonaldTrump/116318327451670661,3969,9822,40507
116318120548204193,2026-03-30T12:27:45.625Z,,https://truthsocial.com/@realDonaldTrump/116318120548204193,1878,4740,19358
116317880658472708,2026-03-30T11:26:45.164Z,,https://truthsocial.com/@realDonaldTrump/116317880658472708,3956,7799,30947
116317726153845042,2026-03-30T10:47:27.612Z,,https://truthsocial.com/@realDonaldTrump/116317726153845042,1980,7258,26288
116315768155415029,2026-03-30T02:29:30.926Z,,https://truthsocial.com/@realDonaldTrump/116315768155415029,4244,10929,57791
116315744707013424,2026-03-30T02:23:33.129Z,,https://truthsocial.com/@realDonaldTrump/116315744707013424,587,3598,21916
116315554694698427,2026-03-30T01:35:13.772Z,,https://truthsocial.com/@realDonaldTrump/116315554694698427,0,0,1
116315554378575899,2026-03-30T01:35:08.950Z,,https://truthsocial.com/@realDonaldTrump/116315554378575899,1085,4167,18917
116315543778437643,2026-03-30T01:32:27.271Z,,https://truthsocial.com/@realDonaldTrump/116315543778437643,83,340,1059
116315542558262664,2026-03-30T01:32:08.651Z,,https://truthsocial.com/@realDonaldTrump/116315542558262664,377,3345,14128
116315538702242081,2026-03-30T01:31:09.784Z,,https://truthsocial.com/@realDonaldTrump/116315538702242081,569,3422,16205
116315536925726627,2026-03-30T01:30:42.677Z,,https://truthsocial.com/@realDonaldTrump/116315536925726627,276,2891,14749
116315535910048103,2026-03-30T01:30:27.181Z,,https://truthsocial.com/@realDonaldTrump/116315535910048103,264,2587,13734
116315533234465639,2026-03-30T01:29:46.352Z,,https://truthsocial.com/@realDonaldTrump/116315533234465639,309,2910,14124
116315527972027723,2026-03-30T01:28:26.055Z,,https://truthsocial.com/@realDonaldTrump/116315527972027723,201,2491,12937
116315526664604618,2026-03-30T01:28:06.104Z,,https://truthsocial.com/@realDonaldTrump/116315526664604618,233,2764,13934
116315525048495482,2026-03-30T01:27:41.444Z,,https://truthsocial.com/@realDonaldTrump/116315525048495482,158,2227,11952
116315523560021437,2026-03-30T01:27:18.734Z,,https://truthsocial.com/@realDonaldTrump/116315523560021437,191,2218,11554
116315522329057259,2026-03-30T01:26:59.950Z,,https://truthsocial.com/@realDonaldTrump/116315522329057259,258,2469,11587
116315443614484269,2026-03-30T01:06:58.861Z,,https://truthsocial.com/@realDonaldTrump/116315443614484269,903,4755,21914
116314920205261704,2026-03-29T22:53:52.297Z,,https://truthsocial.com/@realDonaldTrump/116314920205261704,1128,3228,11430
116312749951796210,2026-03-29T13:41:56.794Z,,https://truthsocial.com/@realDonaldTrump/116312749951796210,3220,5924,22778
116312749090280206,2026-03-29T13:41:43.648Z,,https://truthsocial.com/@realDonaldTrump/116312749090280206,4378,11099,46236
116311740500942252,2026-03-29T09:25:13.889Z,,https://truthsocial.com/@realDonaldTrump/116311740500942252,1717,6445,20356
116311739381872611,2026-03-29T09:24:56.722Z,,https://truthsocial.com/@realDonaldTrump/116311739381872611,532,3323,12669
116311737918445144,2026-03-29T09:24:34.483Z,,https://truthsocial.com/@realDonaldTrump/116311737918445144,1122,4756,17739
116311737094738589,2026-03-29T09:24:21.822Z,,https://truthsocial.com/@realDonaldTrump/116311737094738589,371,2732,11623
116311735802042461,2026-03-29T09:24:02.191Z,,https://truthsocial.com/@realDonaldTrump/116311735802042461,553,2768,10755
116311734865111326,2026-03-29T09:23:47.798Z,,https://truthsocial.com/@realDonaldTrump/116311734865111326,252,1897,8355
116311721737212300,2026-03-29T09:20:27.485Z,,https://truthsocial.com/@realDonaldTrump/116311721737212300,758,3262,13520
116310351855462881,2026-03-29T03:32:04.815Z,,https://truthsocial.com/@realDonaldTrump/116310351855462881,1678,3763,14430
116309194049631675,2026-03-28T22:37:38.032Z,,https://truthsocial.com/@realDonaldTrump/116309194049631675,1357,4209,17485
116309192353741463,2026-03-28T22:37:12.152Z,,https://truthsocial.com/@realDonaldTrump/116309192353741463,1229,4259,18274
116309190231389438,2026-03-28T22:36:39.768Z,,https://truthsocial.com/@realDonaldTrump/116309190231389438,1396,3734,17552
116309106577650785,2026-03-28T22:15:23.316Z,,https://truthsocial.com/@realDonaldTrump/116309106577650785,5244,12533,47578
116308992209421747,2026-03-28T21:46:18.195Z,,https://truthsocial.com/@realDonaldTrump/116308992209421747,1412,3199,14490
116303704274241748,2026-03-27T23:21:30.705Z,,https://truthsocial.com/@realDonaldTrump/116303704274241748,3917,6468,25645
116303702670417000,2026-03-27T23:21:06.236Z,,https://truthsocial.com/@realDonaldTrump/116303702670417000,2408,7314,21849
116303701071783713,2026-03-27T23:20:41.842Z,,https://truthsocial.com/@realDonaldTrump/116303701071783713,947,4525,18561
116302759431805190,2026-03-27T19:21:13.557Z,,https://truthsocial.com/@realDonaldTrump/116302759431805190,5435,9562,34129
116302505060458396,2026-03-27T18:16:32.157Z,,https://truthsocial.com/@realDonaldTrump/116302505060458396,2755,5546,26917
116297841162983424,2026-03-26T22:30:26.730Z,,https://truthsocial.com/@realDonaldTrump/116297841162983424,7166,11787,41909
116297837562852093,2026-03-26T22:29:31.796Z,,https://truthsocial.com/@realDonaldTrump/116297837562852093,1588,7788,36211
116297295543838717,2026-03-26T20:11:41.242Z,,https://truthsocial.com/@realDonaldTrump/116297295543838717,6664,11652,54135
116295216341236902,2026-03-26T11:22:55.129Z,,https://truthsocial.com/@realDonaldTrump/116295216341236902,4368,9703,39277
116295123363005809,2026-03-26T10:59:16.394Z,,https://truthsocial.com/@realDonaldTrump/116295123363005809,2875,9717,37949
116295116846369941,2026-03-26T10:57:36.956Z,,https://truthsocial.com/@realDonaldTrump/116295116846369941,0,0,1
116295104061661845,2026-03-26T10:54:21.878Z,,https://truthsocial.com/@realDonaldTrump/116295104061661845,1118,4509,23323
116295094711655881,2026-03-26T10:51:59.209Z,,https://truthsocial.com/@realDonaldTrump/116295094711655881,2577,9223,34445
116295061962439836,2026-03-26T10:43:39.493Z,,https://truthsocial.com/@realDonaldTrump/116295061962439836,1716,7256,26433
116295060276845350,2026-03-26T10:43:13.776Z,,https://truthsocial.com/@realDonaldTrump/116295060276845350,1388,6287,17712
116295045718240014,2026-03-26T10:39:31.626Z,,https://truthsocial.com/@realDonaldTrump/116295045718240014,4264,8620,37218
116294956989451533,2026-03-26T10:16:57.735Z,,https://truthsocial.com/@realDonaldTrump/116294956989451533,2290,6527,24741
116294910525238879,2026-03-26T10:05:08.748Z,,https://truthsocial.com/@realDonaldTrump/116294910525238879,0,0,2
116294909821414284,2026-03-26T10:04:58.006Z,,https://truthsocial.com/@realDonaldTrump/116294909821414284,0,0,1
116294906575864350,2026-03-26T10:04:08.485Z,,https://truthsocial.com/@realDonaldTrump/116294906575864350,0,0,1
116294905762243060,2026-03-26T10:03:56.068Z,,https://truthsocial.com/@realDonaldTrump/116294905762243060,0,0,1
116294904600996329,2026-03-26T10:03:38.348Z,,https://truthsocial.com/@realDonaldTrump/116294904600996329,0,0,1
116293169358563364,2026-03-26T02:42:20.688Z,,https://truthsocial.com/@realDonaldTrump/116293169358563364,1914,4371,16326
116291185984825094,2026-03-25T18:17:56.771Z,,https://truthsocial.com/@realDonaldTrump/116291185984825094,3257,6656,31186
116290852675177057,2026-03-25T16:53:10.868Z,,https://truthsocial.com/@realDonaldTrump/116290852675177057,2599,8434,27914
116290846597255331,2026-03-25T16:51:38.124Z,,https://truthsocial.com/@realDonaldTrump/116290846597255331,2044,7241,29923
116290799193660420,2026-03-25T16:39:34.807Z,,https://truthsocial.com/@realDonaldTrump/116290799193660420,1570,5994,23965
116290528260288417,2026-03-25T15:30:40.726Z,,https://truthsocial.com/@realDonaldTrump/116290528260288417,2165,6115,25337
116290510170055349,2026-03-25T15:26:04.690Z,,https://truthsocial.com/@realDonaldTrump/116290510170055349,1735,4941,22247
116290505546059162,2026-03-25T15:24:54.133Z,,https://truthsocial.com/@realDonaldTrump/116290505546059162,1822,5502,20964
116290465114134220,2026-03-25T15:14:37.192Z,,https://truthsocial.com/@realDonaldTrump/116290465114134220,3084,8416,35016
116290206738569856,2026-03-25T14:08:54.659Z,,https://truthsocial.com/@realDonaldTrump/116290206738569856,889,4162,18019
116287761828408706,2026-03-25T03:47:08.290Z,,https://truthsocial.com/@realDonaldTrump/116287761828408706,2890,8620,22324
116287754799935332,2026-03-25T03:45:21.043Z,,https://truthsocial.com/@realDonaldTrump/116287754799935332,1351,4787,16864
116287752129128324,2026-03-25T03:44:40.291Z,,https://truthsocial.com/@realDonaldTrump/116287752129128324,592,3815,15665
116287749682881628,2026-03-25T03:44:02.963Z,,https://truthsocial.com/@realDonaldTrump/116287749682881628,698,4357,14815
116287683741019472,2026-03-25T03:27:16.771Z,,https://truthsocial.com/@realDonaldTrump/116287683741019472,1460,4256,19285
116287679930753202,2026-03-25T03:26:18.631Z,,https://truthsocial.com/@realDonaldTrump/116287679930753202,601,3180,16846
116286710096907230,2026-03-24T23:19:40.138Z,,https://truthsocial.com/@realDonaldTrump/116286710096907230,1773,5301,22542
116285916990204668,2026-03-24T19:57:58.291Z,,https://truthsocial.com/@realDonaldTrump/116285916990204668,1109,3555,15920
116285908636437489,2026-03-24T19:55:50.822Z,,https://truthsocial.com/@realDonaldTrump/116285908636437489,391,3013,13241
116285906390195915,2026-03-24T19:55:16.550Z,,https://truthsocial.com/@realDonaldTrump/116285906390195915,256,2675,11943
116285903958791106,2026-03-24T19:54:39.449Z,,https://truthsocial.com/@realDonaldTrump/116285903958791106,210,2582,11173
116285900153878228,2026-03-24T19:53:41.392Z,,https://truthsocial.com/@realDonaldTrump/116285900153878228,182,2392,10276
116285893161347117,2026-03-24T19:51:54.694Z,,https://truthsocial.com/@realDonaldTrump/116285893161347117,174,2277,9763
116285866660628943,2026-03-24T19:45:10.326Z,,https://truthsocial.com/@realDonaldTrump/116285866660628943,209,2258,9622
116285855722508349,2026-03-24T19:42:23.419Z,,https://truthsocial.com/@realDonaldTrump/116285855722508349,183,2223,9596
116285854736419949,2026-03-24T19:42:08.373Z,,https://truthsocial.com/@realDonaldTrump/116285854736419949,151,2046,8897
116285849550720642,2026-03-24T19:40:49.247Z,,https://truthsocial.com/@realDonaldTrump/116285849550720642,138,1972,8610
116285846284609248,2026-03-24T19:39:59.408Z,,https://truthsocial.com/@realDonaldTrump/116285846284609248,134,1956,8448
116285845418508842,2026-03-24T19:39:46.195Z,,https://truthsocial.com/@realDonaldTrump/116285845418508842,114,1885,8239
116285844543723984,2026-03-24T19:39:32.846Z,,https://truthsocial.com/@realDonaldTrump/116285844543723984,113,1832,7945
116285842940120300,2026-03-24T19:39:08.379Z,,https://truthsocial.com/@realDonaldTrump/116285842940120300,109,1509,6532
